query-id,corpus-id,score
trec-202127,NCT01582035,1
trec-202127,NCT01587586,1
trec-202127,NCT01598090,1
trec-202127,NCT01605513,1
trec-202127,NCT01625338,1
trec-202127,NCT01651767,1
trec-202127,NCT01659567,1
trec-202127,NCT01667081,1
trec-202127,NCT01683786,1
trec-202127,NCT01687257,1
trec-202127,NCT01710501,1
trec-202127,NCT01717326,1
trec-202127,NCT01724086,1
trec-202127,NCT01725529,1
trec-202127,NCT01732796,1
trec-202127,NCT01782495,1
trec-202127,NCT01805882,1
trec-202127,NCT01816490,1
trec-202127,NCT01833533,1
trec-202127,NCT01850745,1
trec-202127,NCT01856426,1
trec-202127,NCT01858961,1
trec-202127,NCT01878799,1
trec-202127,NCT01888900,1
trec-202127,NCT01890200,1
trec-202127,NCT01903278,1
trec-202127,NCT01908335,1
trec-202127,NCT01937728,1
trec-202127,NCT01945008,1
trec-202127,NCT01949168,1
trec-202127,NCT01958281,1
trec-202127,NCT01995071,1
trec-202127,NCT01995266,1
trec-202127,NCT02021643,1
trec-202127,NCT02099604,1
trec-202127,NCT02126137,1
trec-202127,NCT02128217,1
trec-202127,NCT02128542,1
trec-202127,NCT02156570,1
trec-202127,NCT02175758,1
trec-202127,NCT02175966,1
trec-202127,NCT02176525,1
trec-202127,NCT02249182,1
trec-202127,NCT02253550,1
trec-202127,NCT02262728,1
trec-202127,NCT02265237,1
trec-202127,NCT02336139,1
trec-202127,NCT02340962,1
trec-202127,NCT02349048,1
trec-202127,NCT02400216,1
trec-202127,NCT02442284,1
trec-202127,NCT02460133,1
trec-202127,NCT02468648,1
trec-202127,NCT02469012,1
trec-202127,NCT02476617,1
trec-202127,NCT02483156,1
trec-202127,NCT02517528,1
trec-202127,NCT02609659,1
trec-202127,NCT02617615,1
trec-202127,NCT02641379,1
trec-202127,NCT02642432,1
trec-202127,NCT02716779,1
trec-202127,NCT02768545,1
trec-202127,NCT02897596,1
trec-202127,NCT02898922,1
trec-202127,NCT02973503,1
trec-202127,NCT02993250,1
trec-202127,NCT03014986,1
trec-202127,NCT03020004,1
trec-202127,NCT03069365,1
trec-202127,NCT03086044,1
trec-202127,NCT03090035,1
trec-202127,NCT03111108,1
trec-202127,NCT03163849,1
trec-202127,NCT03170076,1
trec-202127,NCT03186313,1
trec-202127,NCT03200171,1
trec-202127,NCT03212521,1
trec-202127,NCT03241823,1
trec-202127,NCT03250910,1
trec-202127,NCT03283176,1
trec-202127,NCT03420300,1
trec-202127,NCT03461250,1
trec-202127,NCT03566563,1
trec-202127,NCT03579576,1
trec-202127,NCT03587714,1
trec-202127,NCT03603327,1
trec-202127,NCT03612973,1
trec-202127,NCT03721627,1
trec-202127,NCT03723824,1
trec-202127,NCT03939013,1
trec-202127,NCT04546802,1
trec-202127,NCT04577482,1
trec-202131,NCT00001180,0
trec-202131,NCT00054067,0
trec-202131,NCT00065078,0
trec-202131,NCT00155766,0
trec-202131,NCT00194285,0
trec-202131,NCT00196937,0
trec-202131,NCT00212602,0
trec-202131,NCT00247169,0
trec-202131,NCT00257348,0
trec-202131,NCT00275041,0
trec-202131,NCT00339989,0
trec-202131,NCT00340184,0
trec-202131,NCT00342173,0
trec-202131,NCT00380055,0
trec-202131,NCT00435214,0
trec-202131,NCT00438178,0
trec-202131,NCT00461760,0
trec-202131,NCT00462397,0
trec-202131,NCT00462813,0
trec-202131,NCT00483288,0
trec-202131,NCT00496106,0
trec-202131,NCT00500435,0
trec-202131,NCT00503919,0
trec-202131,NCT00513123,0
trec-202131,NCT00548821,0
trec-202131,NCT00566579,0
trec-202131,NCT00579488,0
trec-202131,NCT00579787,0
trec-202131,NCT00595725,0
trec-202131,NCT00597987,0
trec-202131,NCT00614211,0
trec-202131,NCT00631241,0
trec-202131,NCT00708877,0
trec-202131,NCT00709891,0
trec-202131,NCT00719303,0
trec-202131,NCT00749294,0
trec-202131,NCT00751699,0
trec-202131,NCT00783419,0
trec-202131,NCT00799214,0
trec-202131,NCT00806117,0
trec-202131,NCT00810563,0
trec-202131,NCT00813007,0
trec-202131,NCT00823511,0
trec-202131,NCT00824252,0
trec-202131,NCT00828919,0
trec-202131,NCT00883571,0
trec-202131,NCT00897442,0
trec-202131,NCT00897455,0
trec-202131,NCT00898443,0
trec-202131,NCT00900575,0
trec-202131,NCT00937547,0
trec-202131,NCT00950261,0
trec-202131,NCT00954174,0
trec-202131,NCT00980954,0
trec-202131,NCT00981552,0
trec-202131,NCT00989651,0
trec-202131,NCT01022476,0
trec-202131,NCT01022905,0
trec-202131,NCT01026584,0
trec-202131,NCT01029873,0
trec-202131,NCT01029990,0
trec-202131,NCT01063387,0
trec-202131,NCT01077856,0
trec-202131,NCT01078649,0
trec-202131,NCT01081262,0
trec-202131,NCT01088373,0
trec-202131,NCT01092247,0
trec-202131,NCT01095198,0
trec-202131,NCT01131117,0
trec-202131,NCT01131234,0
trec-202131,NCT01146977,0
trec-202131,NCT01178736,0
trec-202131,NCT01203722,0
trec-202131,NCT01213459,0
trec-202131,NCT01214330,0
trec-202131,NCT01226368,0
trec-202131,NCT01243333,0
trec-202131,NCT01311752,0
trec-202131,NCT01328028,0
trec-202131,NCT01384370,0
trec-202131,NCT01385436,0
trec-202131,NCT01446887,0
trec-202131,NCT01478438,0
trec-202131,NCT01505751,0
trec-202131,NCT01509612,0
trec-202131,NCT01516008,0
trec-202131,NCT01541878,0
trec-202131,NCT01564264,0
trec-202131,NCT01599975,0
trec-202131,NCT01653054,0
trec-202131,NCT01658930,0
trec-202131,NCT01667211,0
trec-202131,NCT01678690,0
trec-202131,NCT01680523,0
trec-202131,NCT01694875,0
trec-202131,NCT01772979,0
trec-202131,NCT01788579,0
trec-202131,NCT01792973,0
trec-202131,NCT01819077,0
trec-202131,NCT01824537,0
trec-202131,NCT01825408,0
trec-202131,NCT01837303,0
trec-202131,NCT01874548,0
trec-202131,NCT01884168,0
trec-202131,NCT01886508,0
trec-202131,NCT01891149,0
trec-202131,NCT01907438,0
trec-202131,NCT01970722,0
trec-202131,NCT01989585,0
trec-202131,NCT01989923,0
trec-202131,NCT01991457,0
trec-202131,NCT01993498,0
trec-202131,NCT01994200,0
trec-202131,NCT01995500,0
trec-202131,NCT01996345,0
trec-202131,NCT02025179,0
trec-202131,NCT02067468,0
trec-202131,NCT02079389,0
trec-202131,NCT02097225,0
trec-202131,NCT02110355,0
trec-202131,NCT02113514,0
trec-202131,NCT02128126,0
trec-202131,NCT02128659,0
trec-202131,NCT02130323,0
trec-202131,NCT02173808,0
trec-202131,NCT02185456,0
trec-202131,NCT02202109,0
trec-202131,NCT02208375,0
trec-202131,NCT02226731,0
trec-202131,NCT02255084,0
trec-202131,NCT02312804,0
trec-202131,NCT02317120,0
trec-202131,NCT02328872,0
trec-202131,NCT02365779,0
trec-202131,NCT02365935,0
trec-202131,NCT02377128,0
trec-202131,NCT02397252,0
trec-202131,NCT02411916,0
trec-202131,NCT02428842,0
trec-202131,NCT02457390,0
trec-202131,NCT02498613,0
trec-202131,NCT02503917,0
trec-202131,NCT02524990,0
trec-202131,NCT02527278,0
trec-202131,NCT02546193,0
trec-202131,NCT02557776,0
trec-202131,NCT02561208,0
trec-202131,NCT02562729,0
trec-202131,NCT02564016,0
trec-202131,NCT02613611,0
trec-202131,NCT02624531,0
trec-202131,NCT02683954,0
trec-202131,NCT02688816,0
trec-202131,NCT02693379,0
trec-202131,NCT02703493,0
trec-202131,NCT02714439,0
trec-202131,NCT02779621,0
trec-202131,NCT02782325,0
trec-202131,NCT02791607,0
trec-202131,NCT02814032,0
trec-202131,NCT02816125,0
trec-202131,NCT02851953,0
trec-202131,NCT02900352,0
trec-202131,NCT02910596,0
trec-202131,NCT02941211,0
trec-202131,NCT02948088,0
trec-202131,NCT02957747,0
trec-202131,NCT02971657,0
trec-202131,NCT02990130,0
trec-202131,NCT02994511,0
trec-202131,NCT03020238,0
trec-202131,NCT03028623,0
trec-202131,NCT03052556,0
trec-202131,NCT03067181,0
trec-202131,NCT03076879,0
trec-202131,NCT03080428,0
trec-202131,NCT03091660,0
trec-202131,NCT03091816,0
trec-202131,NCT03093714,0
trec-202131,NCT03118258,0
trec-202131,NCT03155529,0
trec-202131,NCT03174626,0
trec-202131,NCT03218826,0
trec-202131,NCT03222817,0
trec-202131,NCT03239613,0
trec-202131,NCT03239626,0
trec-202131,NCT03246841,0
trec-202131,NCT03280849,0
trec-202131,NCT03286842,0
trec-202131,NCT03292978,0
trec-202131,NCT03317405,0
trec-202131,NCT03324009,0
trec-202131,NCT03332368,0
trec-202131,NCT03344965,0
trec-202131,NCT03345784,0
trec-202131,NCT03345875,0
trec-202131,NCT03391271,0
trec-202131,NCT03414749,0
trec-202131,NCT03420157,0
trec-202131,NCT03423082,0
trec-202131,NCT03427411,0
trec-202131,NCT03452774,0
trec-202131,NCT03466710,0
trec-202131,NCT03478163,0
trec-202131,NCT03514459,0
trec-202131,NCT03521817,0
trec-202131,NCT03548285,0
trec-202131,NCT03553654,0
trec-202131,NCT03606486,0
trec-202131,NCT03617133,0
trec-202131,NCT03677713,0
trec-202131,NCT03742869,0
trec-202131,NCT03749720,0
trec-202131,NCT03755726,0
trec-202131,NCT03779568,0
trec-202131,NCT03830502,0
trec-202131,NCT03831893,0
trec-202131,NCT03848039,0
trec-202131,NCT03853915,0
trec-202131,NCT03856684,0
trec-202131,NCT03861195,0
trec-202131,NCT03902379,0
trec-202131,NCT03930745,0
trec-202131,NCT03931083,0
trec-202131,NCT03937791,0
trec-202131,NCT03943173,0
trec-202131,NCT03959410,0
trec-202131,NCT03971032,0
trec-202131,NCT03980717,0
trec-202131,NCT03984695,0
trec-202131,NCT03993314,0
trec-202131,NCT04000477,0
trec-202131,NCT04000503,0
trec-202131,NCT04015336,0
trec-202131,NCT04041882,0
trec-202131,NCT04050774,0
trec-202131,NCT04093128,0
trec-202131,NCT04093388,0
trec-202131,NCT04139096,0
trec-202131,NCT04145622,0
trec-202131,NCT04154319,0
trec-202131,NCT04162704,0
trec-202131,NCT04181866,0
trec-202131,NCT04199260,0
trec-202131,NCT04199390,0
trec-202131,NCT04214262,0
trec-202131,NCT04225117,0
trec-202131,NCT04251559,0
trec-202131,NCT04260802,0
trec-202131,NCT04266275,0
trec-202131,NCT04269837,0
trec-202131,NCT04281043,0
trec-202131,NCT04307433,0
trec-202131,NCT04312178,0
trec-202131,NCT04312360,0
trec-202131,NCT04329715,0
trec-202131,NCT04348955,0
trec-202131,NCT04409561,0
trec-202131,NCT04423679,0
trec-202131,NCT04426019,0
trec-202131,NCT04453072,0
trec-202131,NCT04461678,0
trec-202131,NCT04471285,0
trec-202131,NCT04476251,0
trec-202131,NCT04506671,0
trec-202131,NCT04512144,0
trec-202131,NCT04523454,0
trec-202131,NCT04555291,0
trec-202131,NCT04574297,0
trec-202131,NCT04585243,0
trec-202131,NCT04591977,0
trec-202131,NCT04612660,0
trec-202131,NCT04623073,0
trec-202131,NCT04630353,0
trec-202131,NCT04646252,0
trec-202131,NCT04647487,0
trec-202131,NCT04648332,0
trec-202131,NCT04663568,0
trec-202131,NCT04670562,0
trec-202131,NCT04672980,0
trec-202131,NCT04673448,0
trec-202131,NCT04679675,0
trec-202131,NCT04683549,0
trec-202131,NCT04686500,0
trec-202131,NCT04687254,0
trec-202131,NCT04691453,0
trec-202131,NCT04704661,0
trec-202131,NCT04711720,0
trec-202131,NCT04771520,0
trec-202131,NCT04789941,0
trec-202131,NCT04791228,0
trec-202131,NCT04829890,0
trec-202131,NCT04831580,0
trec-202131,NCT00002536,2
trec-202131,NCT00004091,2
trec-202131,NCT00119509,2
trec-202131,NCT00154479,2
trec-202131,NCT00154583,2
trec-202131,NCT00183456,2
trec-202131,NCT00278798,2
trec-202131,NCT00342511,2
trec-202131,NCT00506376,2
trec-202131,NCT00529464,2
trec-202131,NCT00632190,2
trec-202131,NCT00658190,2
trec-202131,NCT00804466,2
trec-202131,NCT00872937,2
trec-202131,NCT00947271,2
trec-202131,NCT01258413,2
trec-202131,NCT01546363,2
trec-202131,NCT01571141,2
trec-202131,NCT01895803,2
trec-202131,NCT02116920,2
trec-202131,NCT02253719,2
trec-202131,NCT02431520,2
trec-202131,NCT02481414,2
trec-202131,NCT02543775,2
trec-202131,NCT02774538,2
trec-202131,NCT02797600,2
trec-202131,NCT02837926,2
trec-202131,NCT02869490,2
trec-202131,NCT02908607,2
trec-202131,NCT02945891,2
trec-202131,NCT03064087,2
trec-202131,NCT03096652,2
trec-202131,NCT03577613,2
trec-202131,NCT03613493,2
trec-202131,NCT03719547,2
trec-202131,NCT03738969,2
trec-202131,NCT03749707,2
trec-202131,NCT03837028,2
trec-202131,NCT04026620,2
trec-202131,NCT04070534,2
trec-202131,NCT04087785,2
trec-202131,NCT04274465,2
trec-202131,NCT04574635,2
trec-202131,NCT04821297,2
trec-202131,NCT04841629,2
trec-202131,NCT00003017,1
trec-202131,NCT00003209,1
trec-202131,NCT00003384,1
trec-202131,NCT00006444,1
trec-202131,NCT00008112,1
trec-202131,NCT00019110,1
trec-202131,NCT00039338,1
trec-202131,NCT00070317,1
trec-202131,NCT00084123,1
trec-202131,NCT00092521,1
trec-202131,NCT00117884,1
trec-202131,NCT00122681,1
trec-202131,NCT00126841,1
trec-202131,NCT00128661,1
trec-202131,NCT00220532,1
trec-202131,NCT00233727,1
trec-202131,NCT00250055,1
trec-202131,NCT00263744,1
trec-202131,NCT00266266,1
trec-202131,NCT00294047,1
trec-202131,NCT00312286,1
trec-202131,NCT00407706,1
trec-202131,NCT00421096,1
trec-202131,NCT00443313,1
trec-202131,NCT00458562,1
trec-202131,NCT00526370,1
trec-202131,NCT00534638,1
trec-202131,NCT00571415,1
trec-202131,NCT00601432,1
trec-202131,NCT00689741,1
trec-202131,NCT00738621,1
trec-202131,NCT00743626,1
trec-202131,NCT00933140,1
trec-202131,NCT00937287,1
trec-202131,NCT00964210,1
trec-202131,NCT00970047,1
trec-202131,NCT00977392,1
trec-202131,NCT01014026,1
trec-202131,NCT01020279,1
trec-202131,NCT01051895,1
trec-202131,NCT01062087,1
trec-202131,NCT01097356,1
trec-202131,NCT01101451,1
trec-202131,NCT01107522,1
trec-202131,NCT01158248,1
trec-202131,NCT01231945,1
trec-202131,NCT01276730,1
trec-202131,NCT01299714,1
trec-202131,NCT01458704,1
trec-202131,NCT01489527,1
trec-202131,NCT01504126,1
trec-202131,NCT01506128,1
trec-202131,NCT01544478,1
trec-202131,NCT01561326,1
trec-202131,NCT01575444,1
trec-202131,NCT01588301,1
trec-202131,NCT01653249,1
trec-202131,NCT01671462,1
trec-202131,NCT01702337,1
trec-202131,NCT01840111,1
trec-202131,NCT01843478,1
trec-202131,NCT01988376,1
trec-202131,NCT01994343,1
trec-202131,NCT02018003,1
trec-202131,NCT02095561,1
trec-202131,NCT02137044,1
trec-202131,NCT02172911,1
trec-202131,NCT02199587,1
trec-202131,NCT02204163,1
trec-202131,NCT02244138,1
trec-202131,NCT02272075,1
trec-202131,NCT02291224,1
trec-202131,NCT02363244,1
trec-202131,NCT02406391,1
trec-202131,NCT02432274,1
trec-202131,NCT02460237,1
trec-202131,NCT02503111,1
trec-202131,NCT02532361,1
trec-202131,NCT02554565,1
trec-202131,NCT02590666,1
trec-202131,NCT02601937,1
trec-202131,NCT02651883,1
trec-202131,NCT02671071,1
trec-202131,NCT02698423,1
trec-202131,NCT02749110,1
trec-202131,NCT02781714,1
trec-202131,NCT02801383,1
trec-202131,NCT02809352,1
trec-202131,NCT02814448,1
trec-202131,NCT02873741,1
trec-202131,NCT03012932,1
trec-202131,NCT03081507,1
trec-202131,NCT03122275,1
trec-202131,NCT03139669,1
trec-202131,NCT03243825,1
trec-202131,NCT03293628,1
trec-202131,NCT03351855,1
trec-202131,NCT03404310,1
trec-202131,NCT03449095,1
trec-202131,NCT03467191,1
trec-202131,NCT03477240,1
trec-202131,NCT03478397,1
trec-202131,NCT03493542,1
trec-202131,NCT03546842,1
trec-202131,NCT03763565,1
trec-202131,NCT03783897,1
trec-202131,NCT03813576,1
trec-202131,NCT03895905,1
trec-202131,NCT03898167,1
trec-202131,NCT03903562,1
trec-202131,NCT03958305,1
trec-202131,NCT03965637,1
trec-202131,NCT04016389,1
trec-202131,NCT04155294,1
trec-202131,NCT04258449,1
trec-202131,NCT04272190,1
trec-202131,NCT04293562,1
trec-202131,NCT04401670,1
trec-202131,NCT04411849,1
trec-202131,NCT04420208,1
trec-202131,NCT04520464,1
trec-202131,NCT04553068,1
trec-202131,NCT04553211,1
trec-202131,NCT04607850,1
trec-202131,NCT04671823,1
trec-202131,NCT04716127,1
trec-202131,NCT04798248,1
trec-202134,NCT00000390,0
trec-202134,NCT00000854,0
trec-202134,NCT00000862,0
trec-202134,NCT00000910,0
trec-202134,NCT00001092,0
trec-202134,NCT00001177,0
trec-202134,NCT00001394,0
trec-202134,NCT00001551,0
trec-202134,NCT00001621,0
trec-202134,NCT00001659,0
trec-202134,NCT00006180,0
trec-202134,NCT00025935,0
trec-202134,NCT00030797,0
trec-202134,NCT00034905,0
trec-202134,NCT00036335,0
trec-202134,NCT00044798,0
trec-202134,NCT00046254,0
trec-202134,NCT00049829,0
trec-202134,NCT00061932,0
trec-202134,NCT00064961,0
trec-202134,NCT00070694,0
trec-202134,NCT00074633,0
trec-202134,NCT00086073,0
trec-202134,NCT00114322,0
trec-202134,NCT00122954,0
trec-202134,NCT00125957,0
trec-202134,NCT00146211,0
trec-202134,NCT00148122,0
trec-202134,NCT00182078,0
trec-202134,NCT00183677,0
trec-202134,NCT00185575,0
trec-202134,NCT00186017,0
trec-202134,NCT00204503,0
trec-202134,NCT00223275,0
trec-202134,NCT00227955,0
trec-202134,NCT00227968,0
trec-202134,NCT00229580,0
trec-202134,NCT00247585,0
trec-202134,NCT00252603,0
trec-202134,NCT00279526,0
trec-202134,NCT00285584,0
trec-202134,NCT00291980,0
trec-202134,NCT00296699,0
trec-202134,NCT00302068,0
trec-202134,NCT00323635,0
trec-202134,NCT00361933,0
trec-202134,NCT00398333,0
trec-202134,NCT00407888,0
trec-202134,NCT00410618,0
trec-202134,NCT00411112,0
trec-202134,NCT00427427,0
trec-202134,NCT00429689,0
trec-202134,NCT00430755,0
trec-202134,NCT00450294,0
trec-202134,NCT00456885,0
trec-202134,NCT00462865,0
trec-202134,NCT00463580,0
trec-202134,NCT00472680,0
trec-202134,NCT00502320,0
trec-202134,NCT00520611,0
trec-202134,NCT00542035,0
trec-202134,NCT00553917,0
trec-202134,NCT00570804,0
trec-202134,NCT00584168,0
trec-202134,NCT00584389,0
trec-202134,NCT00605163,0
trec-202134,NCT00618566,0
trec-202134,NCT00649337,0
trec-202134,NCT00675753,0
trec-202134,NCT00681629,0
trec-202134,NCT00682994,0
trec-202134,NCT00705965,0
trec-202134,NCT00709150,0
trec-202134,NCT00716027,0
trec-202134,NCT00729313,0
trec-202134,NCT00738621,0
trec-202134,NCT00739492,0
trec-202134,NCT00742365,0
trec-202134,NCT00745537,0
trec-202134,NCT00775905,0
trec-202134,NCT00795158,0
trec-202134,NCT00799214,0
trec-202134,NCT00809562,0
trec-202134,NCT00815724,0
trec-202134,NCT00824252,0
trec-202134,NCT00824408,0
trec-202134,NCT00825019,0
trec-202134,NCT00826579,0
trec-202134,NCT00832520,0
trec-202134,NCT00837486,0
trec-202134,NCT00846040,0
trec-202134,NCT00852202,0
trec-202134,NCT00857051,0
trec-202134,NCT00878826,0
trec-202134,NCT00883493,0
trec-202134,NCT00897975,0
trec-202134,NCT00922233,0
trec-202134,NCT00936728,0
trec-202134,NCT00957359,0
trec-202134,NCT00968500,0
trec-202134,NCT00969579,0
trec-202134,NCT00988949,0
trec-202134,NCT01010126,0
trec-202134,NCT01018706,0
trec-202134,NCT01020279,0
trec-202134,NCT01022476,0
trec-202134,NCT01026584,0
trec-202134,NCT01029873,0
trec-202134,NCT01032590,0
trec-202134,NCT01046331,0
trec-202134,NCT01054599,0
trec-202134,NCT01088373,0
trec-202134,NCT01091558,0
trec-202134,NCT01110733,0
trec-202134,NCT01125969,0
trec-202134,NCT01126931,0
trec-202134,NCT01133132,0
trec-202134,NCT01143142,0
trec-202134,NCT01143363,0
trec-202134,NCT01163240,0
trec-202134,NCT01215448,0
trec-202134,NCT01251354,0
trec-202134,NCT01256177,0
trec-202134,NCT01264406,0
trec-202134,NCT01275235,0
trec-202134,NCT01281943,0
trec-202134,NCT01309516,0
trec-202134,NCT01309919,0
trec-202134,NCT01318434,0
trec-202134,NCT01326663,0
trec-202134,NCT01332032,0
trec-202134,NCT01334983,0
trec-202134,NCT01335490,0
trec-202134,NCT01338298,0
trec-202134,NCT01357382,0
trec-202134,NCT01360905,0
trec-202134,NCT01403571,0
trec-202134,NCT01404754,0
trec-202134,NCT01410097,0
trec-202134,NCT01411826,0
trec-202134,NCT01419860,0
trec-202134,NCT01427608,0
trec-202134,NCT01447199,0
trec-202134,NCT01467700,0
trec-202134,NCT01496248,0
trec-202134,NCT01497548,0
trec-202134,NCT01516931,0
trec-202134,NCT01518049,0
trec-202134,NCT01543204,0
trec-202134,NCT01543399,0
trec-202134,NCT01546012,0
trec-202134,NCT01548482,0
trec-202134,NCT01553318,0
trec-202134,NCT01553747,0
trec-202134,NCT01590784,0
trec-202134,NCT01599975,0
trec-202134,NCT01602965,0
trec-202134,NCT01633021,0
trec-202134,NCT01681472,0
trec-202134,NCT01687972,0
trec-202134,NCT01699906,0
trec-202134,NCT01725048,0
trec-202134,NCT01736410,0
trec-202134,NCT01740726,0
trec-202134,NCT01748734,0
trec-202134,NCT01759095,0
trec-202134,NCT01763489,0
trec-202134,NCT01775501,0
trec-202134,NCT01786200,0
trec-202134,NCT01791478,0
trec-202134,NCT01797575,0
trec-202134,NCT01800591,0
trec-202134,NCT01801670,0
trec-202134,NCT01811147,0
trec-202134,NCT01840306,0
trec-202134,NCT01841736,0
trec-202134,NCT01853579,0
trec-202134,NCT01853748,0
trec-202134,NCT01856686,0
trec-202134,NCT01859507,0
trec-202134,NCT01861431,0
trec-202134,NCT01876511,0
trec-202134,NCT01883375,0
trec-202134,NCT01884844,0
trec-202134,NCT01900392,0
trec-202134,NCT01902940,0
trec-202134,NCT01902953,0
trec-202134,NCT01903317,0
trec-202134,NCT01916772,0
trec-202134,NCT01927757,0
trec-202134,NCT01964430,0
trec-202134,NCT01989507,0
trec-202134,NCT01991457,0
trec-202134,NCT01991548,0
trec-202134,NCT01993498,0
trec-202134,NCT01994200,0
trec-202134,NCT01994343,0
trec-202134,NCT01995500,0
trec-202134,NCT01996345,0
trec-202134,NCT02010138,0
trec-202134,NCT02069912,0
trec-202134,NCT02083926,0
trec-202134,NCT02088866,0
trec-202134,NCT02103582,0
trec-202134,NCT02112279,0
trec-202134,NCT02119923,0
trec-202134,NCT02134223,0
trec-202134,NCT02153619,0
trec-202134,NCT02164149,0
trec-202134,NCT02174458,0
trec-202134,NCT02178241,0
trec-202134,NCT02185456,0
trec-202134,NCT02187822,0
trec-202134,NCT02204735,0
trec-202134,NCT02226731,0
trec-202134,NCT02233868,0
trec-202134,NCT02274753,0
trec-202134,NCT02277275,0
trec-202134,NCT02301338,0
trec-202134,NCT02308735,0
trec-202134,NCT02310191,0
trec-202134,NCT02315885,0
trec-202134,NCT02323204,0
trec-202134,NCT02359266,0
trec-202134,NCT02361359,0
trec-202134,NCT02363634,0
trec-202134,NCT02386397,0
trec-202134,NCT02387138,0
trec-202134,NCT02400359,0
trec-202134,NCT02411266,0
trec-202134,NCT02411916,0
trec-202134,NCT02474745,0
trec-202134,NCT02488889,0
trec-202134,NCT02512263,0
trec-202134,NCT02514889,0
trec-202134,NCT02531906,0
trec-202134,NCT02538783,0
trec-202134,NCT02543801,0
trec-202134,NCT02546193,0
trec-202134,NCT02569450,0
trec-202134,NCT02576925,0
trec-202134,NCT02591134,0
trec-202134,NCT02593643,0
trec-202134,NCT02596997,0
trec-202134,NCT02598531,0
trec-202134,NCT02614599,0
trec-202134,NCT02646423,0
trec-202134,NCT02647671,0
trec-202134,NCT02668575,0
trec-202134,NCT02672969,0
trec-202134,NCT02676882,0
trec-202134,NCT02684851,0
trec-202134,NCT02688621,0
trec-202134,NCT02720458,0
trec-202134,NCT02724306,0
trec-202134,NCT02730988,0
trec-202134,NCT02754453,0
trec-202134,NCT02769962,0
trec-202134,NCT02771600,0
trec-202134,NCT02784613,0
trec-202134,NCT02808299,0
trec-202134,NCT02814695,0
trec-202134,NCT02830399,0
trec-202134,NCT02846454,0
trec-202134,NCT02850796,0
trec-202134,NCT02861430,0
trec-202134,NCT02878785,0
trec-202134,NCT02883049,0
trec-202134,NCT02886052,0
trec-202134,NCT02893813,0
trec-202134,NCT02894775,0
trec-202134,NCT02902432,0
trec-202134,NCT02957747,0
trec-202134,NCT02957968,0
trec-202134,NCT02959983,0
trec-202134,NCT02975661,0
trec-202134,NCT02979119,0
trec-202134,NCT02989103,0
trec-202134,NCT02990494,0
trec-202134,NCT02994186,0
trec-202134,NCT03008005,0
trec-202134,NCT03018132,0
trec-202134,NCT03021603,0
trec-202134,NCT03023189,0
trec-202134,NCT03025646,0
trec-202134,NCT03033082,0
trec-202134,NCT03034330,0
trec-202134,NCT03037385,0
trec-202134,NCT03057873,0
trec-202134,NCT03070808,0
trec-202134,NCT03078608,0
trec-202134,NCT03083964,0
trec-202134,NCT03088917,0
trec-202134,NCT03173690,0
trec-202134,NCT03178071,0
trec-202134,NCT03203655,0
trec-202134,NCT03212079,0
trec-202134,NCT03253367,0
trec-202134,NCT03271606,0
trec-202134,NCT03273465,0
trec-202134,NCT03281018,0
trec-202134,NCT03294252,0
trec-202134,NCT03298607,0
trec-202134,NCT03313154,0
trec-202134,NCT03316742,0
trec-202134,NCT03321903,0
trec-202134,NCT03357042,0
trec-202134,NCT03363529,0
trec-202134,NCT03368963,0
trec-202134,NCT03375320,0
trec-202134,NCT03379961,0
trec-202134,NCT03388606,0
trec-202134,NCT03389464,0
trec-202134,NCT03389568,0
trec-202134,NCT03390894,0
trec-202134,NCT03394703,0
trec-202134,NCT03397511,0
trec-202134,NCT03398915,0
trec-202134,NCT03405597,0
trec-202134,NCT03407716,0
trec-202134,NCT03415321,0
trec-202134,NCT03426904,0
trec-202134,NCT03449628,0
trec-202134,NCT03455205,0
trec-202134,NCT03459443,0
trec-202134,NCT03461640,0
trec-202134,NCT03478163,0
trec-202134,NCT03499756,0
trec-202134,NCT03510923,0
trec-202134,NCT03528824,0
trec-202134,NCT03529955,0
trec-202134,NCT03535129,0
trec-202134,NCT03543410,0
trec-202134,NCT03554265,0
trec-202134,NCT03569397,0
trec-202134,NCT03573947,0
trec-202134,NCT03574792,0
trec-202134,NCT03585972,0
trec-202134,NCT03610178,0
trec-202134,NCT03618329,0
trec-202134,NCT03632876,0
trec-202134,NCT03638752,0
trec-202134,NCT03644212,0
trec-202134,NCT03695965,0
trec-202134,NCT03699722,0
trec-202134,NCT03717051,0
trec-202134,NCT03733210,0
trec-202134,NCT03738540,0
trec-202134,NCT03750773,0
trec-202134,NCT03753542,0
trec-202134,NCT03774277,0
trec-202134,NCT03786406,0
trec-202134,NCT03811743,0
trec-202134,NCT03834194,0
trec-202134,NCT03846323,0
trec-202134,NCT03851042,0
trec-202134,NCT03851328,0
trec-202134,NCT03857048,0
trec-202134,NCT03875339,0
trec-202134,NCT03883243,0
trec-202134,NCT03887754,0
trec-202134,NCT03891836,0
trec-202134,NCT03900871,0
trec-202134,NCT03910894,0
trec-202134,NCT03914066,0
trec-202134,NCT03914625,0
trec-202134,NCT03915912,0
trec-202134,NCT03954522,0
trec-202134,NCT03959085,0
trec-202134,NCT03984695,0
trec-202134,NCT03998358,0
trec-202134,NCT04011592,0
trec-202134,NCT04015206,0
trec-202134,NCT04025567,0
